#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T12:20:04.964002764Z,1.6460502334665976,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T12:30:05.239863157Z,1.658550614947966,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T12:40:05.09472079Z,1.6299247413556321,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T12:50:05.835327937Z,1.6354249092074344,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:00:05.862343382Z,1.6237995544297616,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:10:04.560352837Z,1.565422772911771,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:20:05.375235129Z,1.629674733726005,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:30:06.080477322Z,1.5914235663930174,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:40:05.140515357Z,1.592798608355968,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T13:50:04.943041518Z,1.56504776146733,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:00:05.1542011Z,1.6156743064668722,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:10:04.98813999Z,1.607049043244728,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:20:04.508737555Z,1.6034239326151312,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:30:05.48507341Z,1.5552974639118626,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:40:04.603762189Z,1.5445471358378857,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T14:50:05.125778505Z,1.5669228186895352,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:00:05.518339313Z,1.4267935422833948,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:10:04.821560766Z,1.4702948698385572,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:20:04.724357604Z,1.5275466170232246,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:30:08.327428935Z,1.5060459608752708,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:40:05.088346063Z,1.4687948240607929,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T15:50:04.812335296Z,1.5030458693197426,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:00:05.688754507Z,1.49379558702353,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:10:08.441553966Z,1.4815452131717888,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:20:05.163945921Z,1.1980365611743522,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:30:05.445806101Z,1.1367846919156468,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:40:05.373500419Z,1.3100399792474136,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T16:50:05.226339054Z,1.1442849208044679,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:00:05.411193047Z,1.0344065675832392,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:10:05.251914454Z,0.9349035309915464,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:20:05.120495607Z,0.8759017303994874,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:30:05.258104161Z,0.9554041566209907,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:40:05.36765605Z,0.9075276955473495,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T17:50:05.17090816Z,0.9360285653248696,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:00:05.411626545Z,0.8630263374736777,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:10:05.252651288Z,0.9426537675099949,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:20:04.970345741Z,0.8967773674733727,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:30:05.304704884Z,1.0917833185827204,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:40:05.492736389Z,0.9399036835840938,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T18:50:05.287884779Z,1.0030306100650046,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:00:05.75614434Z,0.8674014709921567,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:10:04.439318699Z,0.971904660176397,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:20:05.141370187Z,0.7905241248817407,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:30:05.608804615Z,0.975904782250435,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:40:04.507085914Z,0.8376505630664999,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T19:50:05.028941668Z,0.8314003723258155,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:00:05.213700733Z,0.744897732474746,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:10:06.066614594Z,0.7233970763267922,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:20:04.628480979Z,0.5932681051057467,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:30:06.109540001Z,0.8674014709921567,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:40:05.020005276Z,0.8276502578814051,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T20:50:04.671175503Z,0.23663222144230475,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:00:05.766545692Z,0.23438215277565844,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:10:04.932206705Z,0.9222781456953643,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:20:04.506804627Z,0.752022949919126,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:30:05.495909955Z,0.7215220191045869,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:40:05.370384475Z,0.8080246589556567,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T21:50:04.805978769Z,0.3163846552934355,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:00:05.22039028Z,0.36176104007080295,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:10:04.987833466Z,0.4103875240333262,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:20:04.658588963Z,0.5508918118839076,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:30:05.829894266Z,0.5040153813287759,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:40:05.320379578Z,0.528141117587817,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T22:50:06.480202091Z,0.5441416058839686,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:00:05.602650702Z,0.6891460310678427,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:10:05.459947107Z,0.9789048738059634,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:20:05.035029426Z,1.2386628009887999,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:30:05.529905978Z,1.5137961973937193,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:40:05.213049386Z,2.056687765129551,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-26T23:50:04.905779518Z,2.2598189642017883,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:00:05.017673362Z,2.57132847071749,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:10:05.137603951Z,3.1255953856013674,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:20:04.928628285Z,3.8877436445204014,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:30:05.445143866Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:40:04.990445694Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T00:50:04.621675352Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:00:05.73077519Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:10:04.871967491Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:20:05.006510347Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:30:05.162757328Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:40:05.328154763Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T01:50:05.24131695Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:00:11.931019076Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:10:05.041313879Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:20:04.682879133Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:30:05.92851595Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:40:04.970505521Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T02:50:04.548582914Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:00:05.953182796Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:10:04.782952715Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:20:04.683658317Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:30:05.719941462Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:40:04.796001222Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T03:50:05.317750713Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:00:06.189965356Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:10:05.316126559Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:20:05.307773953Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:30:05.757946715Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:40:04.925187927Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T04:50:04.638989473Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:00:05.249297042Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:10:05.658214914Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:20:04.672846687Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:30:05.983493615Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:40:05.059738335Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T05:50:05.157292114Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:00:05.883288536Z,1.5134211859492783,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:10:05.355445792Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:20:05.319269722Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:30:06.211698566Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:40:07.069371837Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T06:50:05.147022186Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:00:05.748418648Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:10:04.682834139Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:20:05.339854706Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:30:05.916740492Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:40:04.789006138Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T07:50:05.059329691Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:00:05.346736628Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:10:05.222954673Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:20:05.288885684Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:30:05.571382508Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:40:04.925597915Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T08:50:04.797662825Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:00:06.069737435Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:10:05.05618581Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:20:04.862401609Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:30:05.153352732Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:40:05.038935902Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T09:50:04.473549799Z,4.071124240852076,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:00:05.459887148Z,3.426354564043092,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:10:09.614840366Z,3.027842402417066,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:20:05.249473599Z,2.6342053895687734,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:30:05.623905033Z,2.45257484664449,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:40:04.915097884Z,2.305070345164342,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T10:50:04.646449416Z,2.0534376659443954,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:00:05.138834624Z,1.6929266640217293,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:10:05.21334403Z,1.494545609912412,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:20:04.945300172Z,1.4809201940977201,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:30:05.116904963Z,1.6946767174291208,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:40:04.762748754Z,1.4962956633198035,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T11:50:04.437178134Z,1.3032897732474746,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:00:05.824307862Z,1.2247873775444806,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:10:04.935213189Z,1.3257904599139378,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:20:04.55774219Z,1.250413159581286,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:30:09.880172912Z,1.170785729544969,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:40:05.054430745Z,1.236537736136967,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T12:50:04.727066485Z,1.2440379650257882,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:00:05.936965478Z,1.166035584582049,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:10:05.391276948Z,1.1364096804712056,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:20:04.720386Z,1.1741608325449386,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:30:05.703154497Z,1.1357846613971374,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:40:04.845059112Z,1.1147840205084385,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T13:50:04.478151814Z,1.05715726187933,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:00:05.810797909Z,1.1144090090639975,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:10:05.173921445Z,0.9984054689168981,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:20:04.90808475Z,1.0352815942869351,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:30:05.568047458Z,1.449294228949858,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:40:05.44629364Z,1.4679197973570972,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T14:50:05.262911335Z,1.7583036591692862,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T15:00:11.024564546Z,1.2490381176183356,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T15:10:05.467834361Z,1.0779078951384014,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T15:20:05.022665759Z,0.9179030121768853,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-05-27T15:30:05.330196213Z,0.8731516464735862,voltage,Sensor_Readings,Light
